DATAFLOW,LAST UPDATE,freq,unit,tra_mode,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IE,2005,1.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IE,2006,1.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IE,2007,0.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IE,2008,0.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IE,2009,0.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IE,2010,0.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IE,2011,1.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IE,2012,1.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IE,2013,1.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IE,2014,1.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IE,2015,1.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IE,2016,0.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IE,2017,0.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IE,2018,0.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IE,2019,0.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IE,2020,0.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IE,2021,0.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IT,2005,10.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IT,2006,11.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IT,2007,11.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IT,2008,11.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IT,2009,9.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IT,2010,9.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IT,2011,11.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IT,2012,12.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IT,2013,11.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IT,2014,13.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IT,2015,13.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IT,2016,14.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IT,2017,13.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IT,2018,13.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IT,2019,11.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IT,2020,11.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,IT,2021,12.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LT,2005,73.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LT,2006,71.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LT,2007,70.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LT,2008,73.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LT,2009,70.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LT,2010,72.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LT,2011,73.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LT,2012,70.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LT,2013,66.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LT,2014,68.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LT,2015,65.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LT,2016,65.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LT,2017,66.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LT,2018,67.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LT,2019,67.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LT,2020,64.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LT,2021,62.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LU,2005,15.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LU,2006,16.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LU,2007,19.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LU,2008,9.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LU,2009,8.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LU,2010,11.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LU,2011,10.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LU,2012,7.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LU,2013,7.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LU,2014,6.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LU,2015,7.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LU,2016,6.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LU,2017,6.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LU,2018,8.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LU,2019,6.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LU,2020,6.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LU,2021,6.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LV,2005,84.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LV,2006,81.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LV,2007,80.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LV,2008,83.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LV,2009,85.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LV,2010,82.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LV,2011,84.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LV,2012,84.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LV,2013,81.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LV,2014,81.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LV,2015,79.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LV,2016,76.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LV,2017,74.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LV,2018,75.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LV,2019,73.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LV,2020,56.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,LV,2021,53.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,MT,2005,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,MT,2006,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,MT,2007,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,MT,2008,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,MT,2009,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,MT,2010,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,MT,2011,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,MT,2012,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,MT,2013,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,MT,2014,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,MT,2015,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,MT,2016,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,MT,2017,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,MT,2018,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,MT,2019,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,MT,2020,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,MT,2021,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NL,2005,6.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NL,2006,6.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NL,2007,7.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NL,2008,6.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NL,2009,6.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NL,2010,5.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NL,2011,6.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NL,2012,6.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NL,2013,5.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NL,2014,5.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NL,2015,6.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NL,2016,6.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NL,2017,5.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NL,2018,6.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NL,2019,6.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NL,2020,6.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NL,2021,6.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NO,2005,15.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NO,2006,15.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NO,2007,16.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NO,2008,15.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NO,2009,16.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NO,2010,15.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NO,2011,15.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NO,2012,14.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NO,2013,13.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NO,2014,13.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NO,2015,12.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NO,2016,13.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NO,2017,15.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NO,2018,15.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NO,2019,14.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NO,2020,15.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,NO,2021,15.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PL,2005,36.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PL,2006,37.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PL,2007,36.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PL,2008,33.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PL,2009,28.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PL,2010,29.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PL,2011,29.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PL,2012,27.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PL,2013,26.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PL,2014,26.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PL,2015,25.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PL,2016,24.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PL,2017,23.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PL,2018,26.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PL,2019,24.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PL,2020,22.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PL,2021,22.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PT,2005,9.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PT,2006,9.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PT,2007,9.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PT,2008,9.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PT,2009,9.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PT,2010,10.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PT,2011,10.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PT,2012,12.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PT,2013,12.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PT,2014,12.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PT,2015,14.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PT,2016,14.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PT,2017,14.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PT,2018,14.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PT,2019,13.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PT,2020,14.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,PT,2021,10.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,RO,2005,26.0,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,RO,2006,25.0,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,RO,2007,23.7,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,RO,2008,24.5,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,RO,2009,23.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,RO,2010,29.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,RO,2011,35.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,RO,2012,31.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,RO,2013,30.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,RO,2014,30.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,RO,2015,31.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,RO,2016,30.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,RO,2017,30.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,RO,2018,28.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,RO,2019,26.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,RO,2020,25.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,RO,2021,25.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SE,2005,32.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SE,2006,32.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SE,2007,32.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SE,2008,31.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SE,2009,33.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SE,2010,35.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SE,2011,34.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SE,2012,35.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SE,2013,33.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SE,2014,30.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SE,2015,29.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SE,2016,29.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SE,2017,30.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SE,2018,30.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SE,2019,30.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SE,2020,29.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SE,2021,28.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SI,2005,31.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SI,2006,29.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SI,2007,30.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SI,2008,29.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SI,2009,28.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SI,2010,31.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SI,2011,34.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SI,2012,32.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SI,2013,34.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SI,2014,36.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SI,2015,35.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SI,2016,33.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SI,2017,35.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SI,2018,35.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SI,2019,35.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SI,2020,34.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SI,2021,33.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SK,2005,45.4,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SK,2006,46.9,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SK,2007,42.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SK,2008,40.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SK,2009,35.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SK,2010,38.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SK,2011,38.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SK,2012,36.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SK,2013,39.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SK,2014,38.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SK,2015,36.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SK,2016,34.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SK,2017,32.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SK,2018,32.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SK,2019,31.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SK,2020,28.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,SK,2021,32.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,UK,2005,11.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,UK,2006,11.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,UK,2007,10.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,UK,2008,11.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,UK,2009,11.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,UK,2010,10.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,UK,2011,12.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,UK,2012,12.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,UK,2013,13.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,UK,2014,13.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,UK,2015,10.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,UK,2016,9.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,UK,2017,9.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,UK,2018,9.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL,UK,2019,9.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,AT,2005,39.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,AT,2006,39.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,AT,2007,38.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,AT,2008,37.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,AT,2009,35.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,AT,2010,37.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,AT,2011,36.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,AT,2012,36.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,AT,2013,36.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,AT,2014,36.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,AT,2015,35.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,AT,2016,35.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,AT,2017,34.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,AT,2018,33.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,AT,2019,33.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,AT,2020,32.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,AT,2021,31.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BE,2005,26.3,
